epiweek,end_date,region,fips,covid_hospitalizations,flu_hospitalizations,doctor_visits,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,percent_ili,ilitotal,num_of_providers,total_patients,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b
202344,2023-11-04,AR,05,133,18,0.46885128571428564,3.3042857142857143,0.15333333333333335,5.877142857142857,2.15,3.882857142857143,4.131428571428572,2.817142857142857,3.8514285714285714,0.6857142857142857,1.3457142857142856,1.5385714285714285,0.26571428571428574,0.2357142857142857,2.56428,381,48,14858,469,3,8,2.35,0.64,1.71
202345,2023-11-11,AR,05,157,24,0.5722962857142857,3.672857142857143,0.16428571428571428,6.5442857142857145,2.3085714285714287,4.121428571428572,4.281428571428571,2.968571428571429,4.064285714285714,0.7157142857142856,1.3885714285714286,1.6300000000000001,0.2842857142857143,0.19999999999999998,3.11547,511,49,16402,552,6,14,3.62,1.09,2.54
202346,2023-11-18,AR,05,152,17,0.6641104285714287,3.71,0.16999999999999998,6.837142857142857,2.427142857142857,4.0128571428571425,4.222857142857142,2.9714285714285715,4.032857142857143,0.7342857142857143,1.397142857142857,1.6400000000000001,0.2671428571428572,0.20142857142857143,3.29443,525,48,15936,689,3,11,2.03,0.44,1.6
202347,2023-11-25,AR,05,158,27,0.652185,3.697142857142857,0.15857142857142859,7.597142857142857,2.437142857142857,4.018571428571429,3.9514285714285715,2.9957142857142856,4.154285714285714,0.7042857142857143,1.4757142857142858,1.5842857142857143,0.23285714285714285,0.1942857142857143,3.34083,490,49,14667,553,5,8,2.35,0.9,1.45
202348,2023-12-02,AR,05,203,24,0.7548791428571429,3.801428571428571,0.1657142857142857,7.587142857142857,2.4,4.07,4.238571428571428,2.9814285714285718,4.091428571428572,0.7742857142857142,1.3857142857142857,1.5671428571428572,0.25,0.20857142857142857,3.38785,580,50,17120,653,10,20,4.59,1.53,3.06
202349,2023-12-09,AR,05,242,41,0.7559488571428572,3.8514285714285714,0.16857142857142857,7.8500000000000005,2.3714285714285714,3.9414285714285713,4.201428571428572,2.8771428571428572,3.982857142857143,0.6871428571428572,1.4000000000000001,1.5414285714285716,0.33999999999999997,0.24428571428571427,3.49642,556,49,15902,610,16,26,6.89,2.62,4.26
202350,2023-12-16,AR,05,261,53,0.8991814285714286,4.042857142857143,0.23285714285714287,7.988571428571428,2.575714285714286,3.9271428571428575,4.137142857142857,3.4785714285714286,3.974285714285714,0.7085714285714285,1.4000000000000001,1.5085714285714287,0.2414285714285714,0.1985714285714286,4.09868,633,48,15444,595,16,60,12.77,2.69,10.08
202351,2023-12-23,AR,05,294,96,0.9516802857142858,4.831428571428572,0.29714285714285715,9.521428571428572,2.9642857142857144,4.227142857142857,4.142857142857143,3.435714285714286,4.408571428571428,0.7285714285714285,1.4914285714285713,1.6085714285714285,0.2414285714285714,0.19714285714285712,4.90936,761,50,15501,703,42,107,21.19,5.97,15.22
202352,2023-12-30,AR,05,306,187,1.6319712857142858,4.872857142857143,0.25285714285714284,10.120000000000001,3.025714285714286,4.448571428571428,4.2214285714285715,3.6214285714285714,4.638571428571429,0.7371428571428572,1.577142857142857,1.6328571428571428,0.25142857142857145,0.21142857142857144,5.87918,871,46,14815,658,85,67,23.1,12.92,10.18
202401,2024-01-06,AR,05,359,234,1.1990725714285715,4.475714285714285,0.25857142857142856,9.688571428571427,2.617142857142857,4.524285714285714,4.47,3.4114285714285715,4.5042857142857144,0.7357142857142858,1.5557142857142858,1.7542857142857144,0.27571428571428575,0.19285714285714287,4.77648,749,52,15681,620,87,86,27.9,14.03,13.87
202402,2024-01-13,AR,05,295,223,1.0073548571428572,4.187142857142858,0.21285714285714286,7.857142857142857,2.314285714285714,4.172857142857143,4.238571428571428,3.0942857142857143,4.097142857142857,0.7128571428571429,1.4428571428571428,1.5614285714285714,0.2542857142857143,0.22142857142857145,4.27392,611,47,14296,868,257,108,42.05,29.61,12.44
202403,2024-01-20,AR,05,267,227,0.8848349999999999,4.298571428571429,0.21571428571428572,7.472857142857143,2.237142857142857,4.238571428571428,4.1414285714285715,3.031428571428571,3.9771428571428573,0.7085714285714285,1.45,1.6185714285714285,0.2571428571428572,0.20857142857142857,5.24265,619,50,11807,598,191,84,45.99,31.94,14.05
202404,2024-01-27,AR,05,224,276,0.7054128571428572,4.241428571428571,0.23285714285714285,7.1571428571428575,2.077142857142857,4.354285714285714,4.561428571428571,3.077142857142857,4.054285714285714,0.7728571428571429,1.5257142857142856,1.8242857142857143,0.2742857142857143,0.2557142857142857,5.10915,763,49,14934,786,253,60,39.82,32.19,7.63
202405,2024-02-03,AR,05,194,245,0.5832308571428572,4.691428571428572,0.2814285714285714,7.0,2.27,4.381428571428572,4.9071428571428575,3.1785714285714284,4.304285714285714,0.8157142857142857,1.5357142857142858,1.7942857142857143,0.26,0.23,6.05825,934,49,15417,557,300,68,66.07,53.86,12.21
202406,2024-02-10,AR,05,218,292,0.6684292857142857,4.97,0.32,7.355714285714286,2.36,4.477142857142857,5.025714285714286,3.2685714285714282,4.321428571428571,0.7828571428571429,1.567142857142857,1.8357142857142856,0.2957142857142857,0.23714285714285713,6.12125,1046,50,17088,825,303,65,44.61,36.73,7.88
202407,2024-02-17,AR,05,183,258,0.8002608571428571,4.692857142857143,0.26,7.375714285714286,2.4785714285714286,4.3,4.721428571428571,3.2214285714285715,4.315714285714286,0.7757142857142857,1.5557142857142858,1.6971428571428573,0.27285714285714285,0.2057142857142857,6.40352,1048,48,16366,754,261,73,44.3,34.62,9.68
202408,2024-02-24,AR,05,192,275,0.8875648571428572,4.83,0.2942857142857143,7.958571428571429,2.5485714285714285,4.531428571428571,4.852857142857142,3.5785714285714287,4.58,0.79,1.5671428571428572,1.7542857142857144,0.3,0.23,6.18048,1028,49,16633,813,215,83,36.65,26.45,10.21
202409,2024-03-02,AR,05,184,278,0.6502474285714286,4.447142857142857,0.2814285714285714,7.185714285714285,2.2971428571428567,4.2942857142857145,4.755714285714285,4.0685714285714285,5.0371428571428565,0.8071428571428572,1.4614285714285715,1.8014285714285714,0.30428571428571427,0.2385714285714286,5.39662,896,50,16603,636,161,55,33.96,25.31,8.65
202410,2024-03-09,AR,05,183,247,0.5444411428571428,4.232857142857143,0.25142857142857145,6.437142857142858,2.09,4.105714285714286,4.6085714285714285,3.4528571428571433,4.4799999999999995,0.7628571428571428,1.4700000000000002,1.7742857142857142,0.26857142857142857,0.21714285714285714,4.30656,676,48,15697,572,100,58,27.62,17.48,10.14
202411,2024-03-16,AR,05,127,198,0.47212814285714283,3.771428571428572,0.19571428571428573,5.897142857142858,2.117142857142857,3.9657142857142857,4.762857142857143,3.3428571428571425,4.267142857142857,0.7542857142857143,1.4342857142857142,1.6971428571428573,0.2671428571428572,0.22142857142857145,3.64081,566,48,15546,549,76,39,20.95,13.84,7.1
202412,2024-03-23,AR,05,125,105,0.2686412857142857,3.662857142857143,0.178,6.032857142857142,2.07,4.228571428571429,4.788571428571429,3.414285714285714,4.632857142857143,0.7785714285714286,1.497142857142857,1.78,0.24714285714285714,0.20428571428571426,2.7262,370,47,13572,399,20,19,9.77,5.01,4.76
202413,2024-03-30,AR,05,85,82,0.1819032857142857,3.3542857142857145,0.16166666666666665,5.275714285714286,1.8628571428571428,4.055714285714286,4.674285714285714,3.1799999999999997,4.355714285714286,0.76,1.4157142857142857,1.7042857142857142,0.27285714285714285,0.23142857142857146,2.33521,327,48,14003,347,17,17,9.8,4.9,4.9
202414,2024-04-06,AR,05,72,61,0.11181671428571428,3.1571428571428575,0.16,4.9557142857142855,1.8085714285714285,3.84,4.607142857142857,3.0585714285714287,4.148571428571429,0.7071428571428572,1.337142857142857,1.6828571428571428,0.2814285714285715,0.18571428571428572,,,,,,,,,,
202001,2020-01-04,CA,06,0,0,,5.55,0.2625,11.475000000000001,3.4225000000000003,4.7325,4.405,3.7,4.385,0.7424999999999999,1.4075,1.795,0.23249999999999998,0.1825,4.86718,2217,126,45550,4396,580,606,26.98,13.19,13.79
202002,2020-01-11,CA,06,0,0,,5.242857142857143,0.2542857142857143,10.412857142857144,2.9842857142857144,4.468571428571429,4.605714285714286,3.141428571428571,4.135714285714286,0.722857142857143,1.3414285714285714,1.6642857142857144,0.26285714285714284,0.20142857142857146,4.15263,2601,126,62635,4833,736,602,27.68,15.23,12.46
202003,2020-01-18,CA,06,0,0,,5.3428571428571425,0.25285714285714284,9.367142857142856,2.6999999999999997,4.2942857142857145,4.552857142857143,3.2271428571428573,4.187142857142858,0.7042857142857143,1.2971428571428572,1.6457142857142857,0.2671428571428571,0.22142857142857145,4.3026,2738,123,63636,5378,1043,666,31.78,19.39,12.38
202004,2020-01-25,CA,06,0,0,,5.67,0.2871428571428571,9.74,2.775714285714286,5.188571428571429,4.644285714285714,3.3214285714285716,4.261428571428572,0.7485714285714286,1.3171428571428572,1.7342857142857144,0.26571428571428574,0.20142857142857143,4.80273,3087,126,64276,5835,1254,640,32.46,21.49,10.97
202005,2020-02-01,CA,06,0,0,0.155147,5.76,0.3085714285714286,9.94,2.8628571428571425,4.430000000000001,4.601428571428571,3.14,4.0842857142857145,0.8014285714285714,1.332857142857143,1.7142857142857142,0.2742857142857143,0.2057142857142857,4.98209,3365,127,67542,6118,1328,553,30.75,21.71,9.04
202006,2020-02-08,CA,06,0,0,0.15385328571428572,5.614285714285714,0.2928571428571428,9.455714285714285,2.8728571428571428,4.26,4.577142857142857,3.09,3.942857142857143,0.7999999999999999,1.3242857142857143,1.6242857142857143,0.2671428571428572,0.19999999999999998,5.05518,3394,123,67139,5778,1161,448,27.85,20.09,7.75
202007,2020-02-15,CA,06,0,0,0.15617114285714287,5.565714285714286,0.2957142857142857,9.152857142857144,2.8485714285714288,4.341428571428572,4.571428571428571,3.15,4.05,0.7828571428571428,1.3214285714285714,1.6657142857142857,0.2642857142857143,0.20285714285714285,4.80201,2885,125,60079,5626,1238,400,29.11,22,7.11
202008,2020-02-22,CA,06,0,0,0.1560167142857143,5.352857142857142,0.27571428571428575,8.927142857142858,2.812857142857143,4.517142857142857,4.802857142857143,3.1699999999999995,4.137142857142857,0.8014285714285715,1.3357142857142856,1.7414285714285713,0.2714285714285714,0.19999999999999998,4.5141,2762,128,61186,4833,1001,329,27.52,20.71,6.81
202009,2020-02-29,CA,06,0,0,0.15629985714285713,5.772857142857142,0.2742857142857143,9.002857142857142,2.812857142857143,4.451428571428571,4.785714285714286,3.032857142857143,4.13,0.8485714285714285,1.2814285714285716,1.7214285714285715,0.2785714285714286,0.20142857142857143,4.22932,2765,123,65377,5115,951,303,24.52,18.59,5.92
202010,2020-03-07,CA,06,0,0,0.15603642857142858,6.384285714285714,0.3242857142857143,10.29857142857143,3.3685714285714283,4.244285714285715,4.67,2.9642857142857144,4.121428571428572,0.97,1.3171428571428572,1.6185714285714285,0.3742857142857143,0.19285714285714287,3.99147,2395,109,60003,5099,764,259,20.06,14.98,5.08
202011,2020-03-14,CA,06,0,0,0.18041014285714288,10.521428571428572,0.5471428571428572,13.702857142857143,3.835714285714286,4.03,4.659999999999999,2.867142857142857,4.354285714285714,1.5214285714285716,1.5071428571428573,1.4614285714285715,0.3485714285714286,0.17285714285714285,4.27011,2322,104,54378,5073,399,106,9.95,7.87,2.09
202012,2020-03-21,CA,06,0,0,0.85283,16.525714285714287,0.79,14.379999999999999,4.522857142857143,4.547142857142857,3.8057142857142856,2.414285714285714,4.13,2.06,1.8942857142857144,1.28,0.23714285714285713,0.14285714285714285,4.92236,1474,100,29945,2944,67,20,2.96,2.28,0.68
202013,2020-03-28,CA,06,0,0,1.6796400000000002,11.231428571428571,0.6399999999999999,10.61,3.415714285714286,4.721428571428571,3.96,2.3228571428571425,3.8428571428571425,1.9185714285714286,1.9642857142857142,1.4242857142857142,0.24714285714285714,0.14857142857142858,3.62004,1101,99,30414,1736,10,3,0.75,0.58,0.17
202014,2020-04-04,CA,06,0,0,2.0805972857142856,8.95,0.52,8.075714285714286,2.718571428571429,4.744285714285715,4.07,2.2842857142857143,3.6585714285714284,1.6199999999999999,1.832857142857143,1.5142857142857142,0.24857142857142858,0.15,2.59626,739,95,28464,1162,6,3,0.77,0.52,0.26
202015,2020-04-11,CA,06,0,0,2.200698142857143,6.768571428571429,0.3828571428571429,6.364285714285714,2.2657142857142856,4.571428571428571,3.8728571428571428,2.2514285714285713,3.472857142857143,1.3457142857142856,1.7342857142857144,1.5457142857142858,0.2857142857142857,0.16285714285714287,2.07578,567,95,27315,842,1,2,0.36,0.12,0.24
202016,2020-04-18,CA,06,0,0,2.3855951428571425,5.361428571428571,0.31857142857142856,4.78,1.7142857142857142,4.4071428571428575,3.992857142857143,2.2271428571428573,3.3985714285714286,1.0571428571428572,1.4857142857142858,1.5899999999999999,0.3085714285714286,0.16285714285714287,1.55867,452,97,28999,784,0,0,0,0,0
202017,2020-04-25,CA,06,0,0,3.055663714285714,4.857142857142857,0.28285714285714286,4.201428571428571,1.5157142857142856,4.348571428571429,4.158571428571428,2.2414285714285715,3.472857142857143,0.9457142857142857,1.4028571428571428,1.5571428571428572,0.2871428571428571,0.16571428571428573,1.28651,388,95,30159,681,1,0,0.15,0.15,0
202018,2020-05-02,CA,06,0,0,4.131759142857143,4.662857142857143,0.23142857142857146,3.8885714285714283,1.4371428571428573,4.21,4.2214285714285715,2.245714285714286,3.5357142857142856,0.8928571428571429,1.3657142857142859,1.5742857142857143,0.2842857142857143,0.1642857142857143,1.25852,406,96,32260,470,0,0,0,0,0
202019,2020-05-09,CA,06,0,0,3.782753714285714,5.901428571428572,0.22428571428571428,3.6342857142857143,1.3599999999999999,4.045714285714285,4.285714285714286,2.2214285714285715,3.48,0.8357142857142856,1.2942857142857143,1.5542857142857145,0.26857142857142857,0.16285714285714287,1.11124,394,96,35456,436,0,0,0,0,0
202020,2020-05-16,CA,06,0,0,3.250620428571428,6.234285714285714,0.22571428571428573,3.5485714285714285,1.33,3.974285714285714,4.301428571428572,2.2985714285714285,3.567142857142857,0.8200000000000001,1.3185714285714287,1.5571428571428572,0.26999999999999996,0.17142857142857146,1.13358,379,95,33434,399,1,0,0.25,0.25,0
202021,2020-05-23,CA,06,0,0,2.4766911428571428,4.701428571428572,0.22142857142857145,3.2685714285714282,1.2985714285714285,4.08,4.331428571428572,2.302857142857143,3.585714285714286,0.78,1.2971428571428572,1.5942857142857143,0.27714285714285714,0.16714285714285712,1.06059,387,93,36489,394,0,0,0,0,0
202022,2020-05-30,CA,06,0,0,2.771002857142857,4.182857142857143,0.22428571428571428,2.9828571428571427,1.2542857142857142,4.041428571428571,4.184285714285714,2.3185714285714285,3.5942857142857143,0.8157142857142857,1.3014285714285714,1.6071428571428572,0.2714285714285714,0.16714285714285712,1.03612,364,91,35131,294,0,0,0,0,0
202023,2020-06-06,CA,06,0,0,2.6004617142857143,3.9614285714285713,0.2057142857142857,2.7028571428571433,1.1314285714285715,3.84,3.9857142857142853,2.1914285714285713,3.4200000000000004,0.7471428571428572,1.2557142857142856,1.5385714285714285,0.2842857142857143,0.16285714285714287,0.841184,325,94,38636,318,0,0,0,0,0
202024,2020-06-13,CA,06,0,0,2.954799714285714,4.344285714285714,0.24285714285714288,2.9457142857142857,1.24,4.095714285714286,4.474285714285714,2.3957142857142855,3.65,0.7514285714285714,1.2757142857142856,1.667142857142857,0.2642857142857143,0.16142857142857145,0.86893,345,90,39704,311,0,0,0,0,0
202025,2020-06-20,CA,06,0,0,3.3775361428571427,4.45,0.27285714285714285,3.1228571428571428,1.342857142857143,4.118571428571429,4.578571428571428,2.5585714285714287,3.7985714285714285,0.7700000000000001,1.35,1.7185714285714284,0.26857142857142857,0.16714285714285718,0.990463,404,84,40789,209,0,0,0,0,0
202026,2020-06-27,CA,06,0,0,4.427834714285714,5.218571428571429,0.35857142857142854,4.024285714285715,1.502857142857143,4.335714285714286,4.815714285714286,2.665714285714286,4.031428571428571,0.8828571428571428,1.417142857142857,1.8057142857142858,0.27571428571428575,0.16999999999999998,1.32841,550,86,41403,182,0,0,0,0,0
202027,2020-07-04,CA,06,0,0,6.647900857142857,5.6242857142857146,0.4042857142857143,3.957142857142857,1.6500000000000001,4.385714285714285,4.6571428571428575,2.5928571428571425,4.025714285714286,0.9128571428571428,1.4742857142857144,1.7771428571428571,0.2857142857142857,0.16714285714285712,1.53377,604,84,39380,222,0,0,0,0,0
202028,2020-07-11,CA,06,0,0,7.580306,5.87,0.42142857142857143,3.89,1.7028571428571428,4.472857142857143,4.872857142857143,2.6614285714285715,4.151428571428571,0.9657142857142856,1.49,1.8514285714285716,0.2857142857142857,0.17857142857142858,1.62184,691,85,42606,289,0,0,0,0,0
202029,2020-07-18,CA,06,2406,0,6.449400714285714,5.725714285714285,0.3671428571428571,3.801428571428571,1.7099999999999997,4.488571428571428,4.748571428571429,2.5828571428571427,4.015714285714286,0.9514285714285714,1.48,1.8114285714285714,0.27571428571428575,0.1742857142857143,1.55256,649,85,41802,254,0,0,0,0,0
202030,2020-07-25,CA,06,4402,0,6.725570714285714,5.03,0.3057142857142857,3.597142857142857,1.6328571428571428,4.484285714285714,4.7128571428571435,2.6228571428571428,4.025714285714286,0.8842857142857142,1.4642857142857142,1.7885714285714285,0.26999999999999996,0.1685714285714286,1.38562,731,100,52756,265,0,0,0,0,0
202031,2020-08-01,CA,06,5543,0,6.095341142857143,4.807142857142857,0.2857142857142857,3.3685714285714283,1.5842857142857143,4.442857142857143,4.598571428571428,2.641428571428572,4.148571428571429,0.8242857142857142,1.44,1.7671428571428573,0.27,0.16857142857142857,1.41639,724,99,51116,217,0,0,0,0,0
202032,2020-08-08,CA,06,5050,0,5.5127815714285715,4.327142857142857,0.2571428571428572,3.185714285714286,1.5,4.305714285714286,4.542857142857143,2.531428571428571,4.402857142857143,0.76,1.3971428571428572,1.7328571428571427,0.29,0.18,1.18256,603,100,50991,253,1,1,0.79,0.4,0.4
202033,2020-08-15,CA,06,4456,0,5.324095857142857,4.2700000000000005,0.23714285714285713,3.012857142857143,1.41,4.201428571428571,4.472857142857143,2.4828571428571427,4.107142857142857,0.7157142857142856,1.2671428571428573,1.7142857142857142,0.2885714285714286,0.16999999999999998,1.00019,528,96,52790,251,1,0,0.4,0.4,0
202034,2020-08-22,CA,06,3517,0,4.744776571428572,3.73,0.1985714285714286,2.7528571428571427,1.2571428571428573,3.9314285714285715,4.258571428571428,2.3714285714285714,3.815714285714286,0.6742857142857143,1.19,1.6042857142857143,0.3071428571428571,0.16714285714285712,0.798982,427,98,53443,256,1,1,0.78,0.39,0.39
202035,2020-08-29,CA,06,3148,0,4.273658,3.5985714285714283,0.18571428571428572,2.7642857142857147,1.262857142857143,3.9457142857142853,4.4314285714285715,2.4085714285714284,3.87,0.6699999999999999,1.2185714285714284,1.6142857142857143,0.31142857142857144,0.16714285714285712,0.810917,435,99,53643,241,0,0,0,0,0
202036,2020-09-05,CA,06,2914,0,4.318203428571429,3.6571428571428575,0.19999999999999998,2.8528571428571428,1.2814285714285716,4.024285714285715,4.572857142857143,2.5014285714285713,3.9114285714285715,0.6799999999999999,1.282857142857143,1.6614285714285713,0.32142857142857145,0.16285714285714287,0.799791,429,99,53639,222,0,0,0,0,0
202037,2020-09-12,CA,06,2685,0,5.480276000000001,3.6771428571428575,0.19,2.915714285714286,1.2942857142857143,4.048571428571429,4.378571428571428,2.392857142857143,3.882857142857143,0.7071428571428572,1.2257142857142858,1.7142857142857142,0.3071428571428571,0.16571428571428573,0.846416,427,95,50448,237,0,0,0,0,0
202038,2020-09-19,CA,06,2303,0,4.3215452857142855,3.8328571428571427,0.20428571428571426,3.052857142857143,1.3242857142857143,4.085714285714285,4.6571428571428575,2.3428571428571425,3.7642857142857147,0.7114285714285715,1.2557142857142856,1.6614285714285713,0.33285714285714285,0.17285714285714285,0.784046,436,105,55609,293,1,0,0.34,0.34,0
202039,2020-09-26,CA,06,2260,0,4.065617571428572,3.6914285714285713,0.20142857142857146,3.142857142857143,1.3757142857142857,4.102857142857142,4.757142857142857,2.3871428571428575,3.8428571428571425,0.7214285714285714,1.2757142857142856,1.6714285714285713,0.3242857142857143,0.1757142857142857,0.896579,471,93,52533,301,0,0,0,0,0
202040,2020-10-03,CA,06,2288,0,4.357834857142857,3.85,0.2557142857142857,3.2028571428571433,1.3685714285714285,4.081428571428572,4.8585714285714285,2.5300000000000002,3.7857142857142856,0.6985714285714285,1.7585714285714287,1.6657142857142857,0.33999999999999997,0.17142857142857143,0.849375,488,110,57454,442,1,0,0.23,0.23,0
202041,2020-10-10,CA,06,2315,0,5.178608285714286,4.074285714285714,0.25142857142857145,3.54,1.4614285714285715,4.098571428571429,4.8428571428571425,2.512857142857143,3.822857142857143,0.7785714285714286,1.337142857142857,1.66,0.3157142857142857,0.18142857142857144,1.04313,676,119,64805,623,0,2,0.32,0,0.32
202042,2020-10-17,CA,06,2317,0,5.4050774285714285,3.781428571428571,0.22571428571428573,3.31,1.4085714285714286,4.15,4.698571428571428,2.4657142857142853,3.761428571428571,0.7142857142857143,1.2342857142857144,1.6742857142857142,0.31714285714285717,0.18571428571428572,0.992639,650,122,65482,874,1,0,0.11,0.11,0
202043,2020-10-24,CA,06,2384,9,5.072430285714286,3.6214285714285714,0.19999999999999998,3.3857142857142857,1.4357142857142855,4.08,4.701428571428571,2.4257142857142857,3.792857142857143,0.7028571428571428,1.2385714285714287,1.662857142857143,0.31,0.1842857142857143,0.995457,642,120,64493,833,1,0,0.12,0.12,0
202044,2020-10-31,CA,06,2527,30,6.093843285714286,3.7471428571428573,0.21857142857142858,3.664285714285714,1.4485714285714286,3.8985714285714286,4.39,2.4,3.4985714285714287,1.0657142857142856,1.1771428571428573,1.5414285714285714,0.32285714285714284,0.1757142857142857,1.15562,729,118,63083,987,5,3,0.81,0.51,0.3
202045,2020-11-07,CA,06,2894,29,7.366569,3.5742857142857143,0.21571428571428572,3.5157142857142856,1.4785714285714284,3.8742857142857146,4.182857142857142,2.292857142857143,3.38,0.6685714285714285,1.1685714285714286,1.51,0.3557142857142857,0.17285714285714285,1.2992,853,118,65656,975,0,2,0.21,0,0.21
202046,2020-11-14,CA,06,3477,41,9.057490857142858,3.835714285714286,0.21857142857142858,4.148571428571429,1.6214285714285714,4.0042857142857144,4.297142857142857,2.3442857142857143,3.392857142857143,0.6971428571428572,1.2214285714285715,1.5257142857142856,0.3085714285714286,0.18571428571428572,1.42337,871,118,61193,4941,6,3,0.18,0.12,0.06
202047,2020-11-21,CA,06,4903,39,11.807676571428571,4.341428571428572,0.2785714285714286,4.51,1.7785714285714285,4.28,4.498571428571429,2.3971428571428572,3.5114285714285716,0.7714285714285715,1.2857142857142858,1.6099999999999999,0.29857142857142854,0.18285714285714286,1.577,1084,118,68738,6686,3,1,0.06,0.04,0.01
202048,2020-11-28,CA,06,6871,76,17.87498,4.247142857142857,0.27714285714285714,4.628571428571428,1.8314285714285714,4.1657142857142855,4.014285714285714,2.437142857142857,3.394285714285714,0.7414285714285713,1.3114285714285714,1.5371428571428571,0.24714285714285714,0.17142857142857143,1.95649,1125,115,57501,5771,1,0,0.02,0.02,0
202049,2020-12-05,CA,06,8918,47,17.820894714285714,4.8,0.33,5.258571428571429,1.907142857142857,4.38,4.462857142857143,2.4585714285714286,3.447142857142857,0.9142857142857144,1.3271428571428572,1.6085714285714285,0.2928571428571428,0.18142857142857144,1.74149,1237,115,71031,7194,1,5,0.08,0.01,0.07
202050,2020-12-12,CA,06,11674,54,13.75585042857143,4.994285714285715,0.35428571428571426,5.47,1.8828571428571428,4.382857142857143,4.405714285714286,2.4314285714285715,3.5214285714285714,0.8528571428571429,1.3742857142857143,1.5814285714285714,0.29857142857142854,0.19285714285714287,1.96875,1337,114,67911,8262,1,7,0.1,0.01,0.08
202051,2020-12-19,CA,06,14934,53,16.619252857142857,4.927142857142857,0.3442857142857143,5.445714285714286,1.8414285714285714,4.335714285714286,4.2542857142857144,2.3957142857142855,3.442857142857143,0.8328571428571429,1.397142857142857,1.5971428571428572,0.28285714285714286,0.16999999999999998,1.99653,1267,114,63460,9004,5,2,0.08,0.06,0.02
202052,2020-12-26,CA,06,15561,70,22.91255457142857,4.865714285714286,0.37142857142857144,5.414285714285714,1.9285714285714286,4.398571428571429,3.904285714285714,2.5342857142857147,3.4114285714285715,0.8171428571428571,1.43,1.6285714285714286,0.21285714285714286,0.1442857142857143,2.18971,1070,111,48865,6942,5,1,0.09,0.07,0.01
202053,2021-01-02,CA,06,16061,51,26.66465157142857,4.99,0.3685714285714286,5.861428571428571,1.9985714285714287,4.7871428571428565,4.21,2.7542857142857144,3.6814285714285715,0.8514285714285714,1.59,2.2199999999999998,0.22428571428571428,0.1542857142857143,2.04121,1070,113,52420,6729,10,1,0.16,0.15,0.01
202101,2021-01-09,CA,06,16820,79,17.087537285714284,4.817142857142857,0.3514285714285714,5.425714285714286,1.8071428571428572,4.737142857142857,4.534285714285715,2.5357142857142856,3.6942857142857144,0.8957142857142857,1.532857142857143,1.7057142857142857,0.2642857142857143,0.15857142857142859,1.83407,1131,118,61666,8420,4,4,0.1,0.05,0.05
202102,2021-01-16,CA,06,14789,46,12.035108428571428,4.571428571428571,0.32142857142857145,4.859999999999999,1.6099999999999999,4.6414285714285715,4.648571428571429,2.474285714285714,3.6557142857142857,0.8728571428571428,1.4157142857142857,1.69,0.2714285714285714,0.16428571428571428,1.5608,975,117,62468,8086,2,0,0.02,0.02,0
202103,2021-01-23,CA,06,13111,48,11.980254285714285,4.047142857142857,0.2542857142857143,4.357142857142857,1.502857142857143,4.507142857142857,4.5,2.4299999999999997,3.6585714285714284,0.8185714285714286,1.417142857142857,1.667142857142857,0.2714285714285714,0.16571428571428573,1.27109,760,117,59791,6982,1,0,0.01,0.01,0
202104,2021-01-30,CA,06,10643,26,10.184739714285714,3.6557142857142857,0.20428571428571426,3.9757142857142855,1.3628571428571428,4.214285714285714,4.402857142857143,2.3685714285714283,3.5485714285714285,0.7685714285714286,1.3785714285714286,1.6514285714285715,0.2785714285714286,0.1657142857142857,1.13856,665,117,58407,6398,0,1,0.02,0,0.02
202105,2021-02-06,CA,06,8527,19,8.250685142857142,3.617142857142857,0.20857142857142857,3.674285714285714,1.3599999999999999,4.4071428571428575,4.651428571428572,2.4585714285714286,3.6214285714285714,0.7971428571428572,1.412857142857143,1.747142857142857,0.2871428571428572,0.1742857142857143,1.05363,646,117,61312,6195,2,2,0.06,0.03,0.03
202106,2021-02-13,CA,06,6461,24,7.568459,3.5385714285714287,0.20428571428571426,3.412857142857143,1.3614285714285714,4.328571428571428,4.53,2.4385714285714286,3.6057142857142854,0.7642857142857142,1.3885714285714286,1.7342857142857144,0.2914285714285714,0.18857142857142858,0.896876,536,117,59763,5761,2,2,0.07,0.03,0.03
202107,2021-02-20,CA,06,4883,18,7.158077571428572,3.4185714285714286,0.17714285714285713,3.34,1.3385714285714287,4.315714285714286,4.614285714285714,2.4899999999999998,3.6185714285714283,0.7485714285714286,1.362857142857143,1.7114285714285715,0.2857142857142857,0.18142857142857144,0.80568,455,116,56474,5654,1,6,0.12,0.02,0.11
202108,2021-02-27,CA,06,3857,25,6.095836142857143,3.4214285714285713,0.18142857142857144,3.287142857142857,1.31,4.337142857142857,4.811428571428571,2.447142857142857,3.6057142857142854,0.7271428571428571,1.2842857142857143,1.6885714285714286,0.3028571428571429,0.19,0.843978,516,113,61139,5762,0,3,0.05,0,0.05
